Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	RateAC-Standard_TPM3	RateAG-Standard_TPM3	RateAT-Standard_TPM3	RateCG-Standard_TPM3	RateCT-Standard_TPM3	RateGT-Standard_TPM3	fastUcldStdev	fastRatesStat.mean	fastRatesStat.variance	fastRatesStat.coefficientOfVariation	fastUcldMean	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	
775	-3538.1438954969235	-3417.3148551583586	-120.82904033856512	-3417.3148551583586	44.09169654353997	271.4696220423745	0.14093042365167024	2.245375280244056	0.6136942961042738	0.14093042365167024	2.245375280244056	0.6136942961042738	0.42637640782109154	3.7547594662933455E-4	3.776619589922812E-8	0.522784603158453	3.361804412204716E-4	-78.68272766741632	11.767733234894072	4.33349377330943	19.257698316860317	66.03712420280384	6.805918928716497	4.0	3.0	3.0	6.0	3.0	
776	-3515.5737023370416	-3417.277817906694	-98.29588443034747	-3417.277817906694	56.55129533656586	322.5889444940162	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.2329171514833963	2.886449806190901E-4	6.292653168017563E-9	0.27801197513781484	2.939184852130367E-4	-75.77715866073319	8.995794378012645	38.28513760871505	151.80282672030188	4.493977004360898	9.304737945766815	7.0	3.0	6.0	2.0	1.0	
777	-3539.764639114866	-3417.2683380163367	-122.49630109852912	-3417.2683380163367	49.90148235752008	291.2381079290558	0.25810866275606703	2.3653426259428585	0.37654871130107476	0.25810866275606703	2.3653426259428585	0.37654871130107476	0.44671471138010116	3.2550747159753397E-4	2.0001564173958574E-8	0.44100748681148044	2.8780805284751675E-4	-79.90394150350494	7.863675987756906	10.043712851811598	30.250998270362064	79.7021392442221	41.81770948896384	2.0	5.0	1.0	7.0	4.0	
778	-3524.5925958807716	-3417.2415469884177	-107.35104889235399	-3417.2415469884177	37.98694963504157	230.6398072665694	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.2872395192258522	4.5305676971779283E-4	1.8516953815591476E-8	0.3559573145826861	3.716931818959139E-4	-75.10393260702097	11.492151927637176	6.007238726592134	51.446441292846856	14.01714729086286	15.984683574847995	7.0	1.0	8.0	2.0	1.0	
779	-3524.5925958807716	-3417.2415469884177	-107.35104889235399	-3417.2415469884177	37.98694963504157	230.6398072665694	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.2872395192258522	4.5305676971779283E-4	1.8516953815591476E-8	0.3559573145826861	3.716931818959139E-4	-75.10393260702097	11.492151927637176	6.007238726592134	51.446441292846856	14.01714729086286	15.984683574847995	7.0	1.0	8.0	2.0	1.0	
780	-3527.8262881025466	-3417.2385582033535	-110.58772989919319	-3417.2385582033535	46.7768302056793	249.48885457022016	0.12149252805327912	2.3489856996551977	0.5295217722915235	0.12149252805327912	2.3489856996551977	0.5295217722915235	0.49187371817905795	3.6426966662288896E-4	3.635267143576391E-8	0.5751177667599945	3.2682322271256157E-4	-70.8396402101683	4.20867427117296	11.781544256848852	40.44339750616217	43.53522765794542	15.654899727680212	7.0	1.0	6.0	1.0	4.0	
781	-3527.8262881025466	-3417.2385582033535	-110.58772989919319	-3417.2385582033535	46.7768302056793	249.48885457022016	0.12149252805327912	2.3489856996551977	0.5295217722915235	0.12149252805327912	2.3489856996551977	0.5295217722915235	0.49187371817905795	3.6426966662288896E-4	3.635267143576391E-8	0.5751177667599945	3.2682322271256157E-4	-70.8396402101683	4.20867427117296	11.781544256848852	40.44339750616217	43.53522765794542	15.654899727680212	7.0	1.0	6.0	1.0	4.0	
782	-3539.9766450660036	-3417.2365182431067	-122.74012682289695	-3417.2365182431067	67.9476592498616	422.4443321167301	0.14262929689041456	2.2933427733932197	0.5640279297163662	0.14262929689041456	2.2933427733932197	0.5640279297163662	0.4383335041950339	2.640349390919696E-4	2.4280380910778058E-8	0.5423066320252522	2.701064787950948E-4	-81.47795052500571	23.285971414397785	13.05539827462489	69.10452316786278	93.47182999904331	0.6853958481277926	1.0	6.0	1.0	9.0	2.0	
783	-3519.562369603747	-3417.216299863704	-102.346069740043	-3417.216299863704	51.72913380395984	305.09093979258324	0.08547072590521107	2.4383476901540293	0.47618158394075955	0.08547072590521107	2.4383476901540293	0.47618158394075955	0.2931443945193937	3.2196470728504796E-4	9.438362614783042E-9	0.3236580502915622	3.1205937880672324E-4	-77.96811822756806	8.756509590096885	51.46500102072169	73.76100510235742	6.07082838795171	1.1550200523580694	8.0	1.0	8.0	1.0	1.0	
784	-3519.562369603747	-3417.216299863704	-102.346069740043	-3417.216299863704	51.72913380395984	305.09093979258324	0.08547072590521107	2.4383476901540293	0.47618158394075955	0.08547072590521107	2.4383476901540293	0.47618158394075955	0.2931443945193937	3.2196470728504796E-4	9.438362614783042E-9	0.3236580502915622	3.1205937880672324E-4	-77.96811822756806	8.756509590096885	51.46500102072169	73.76100510235742	6.07082838795171	1.1550200523580694	8.0	1.0	8.0	1.0	1.0	
785	-3517.4609885255163	-3417.2001628890243	-100.26082563649216	-3417.2001628890243	46.59446212309523	257.55832083096584	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.21591371060370965	3.840000761744839E-4	9.642021774136865E-9	0.28428282804267224	3.221583085209985E-4	-76.93085734876658	16.109302696058617	6.628381924920442	10.621298044419962	47.148110701672486	13.249007999511154	1.0	5.0	1.0	10.0	2.0	
786	-3517.4609885255163	-3417.2001628890243	-100.26082563649216	-3417.2001628890243	46.59446212309523	257.55832083096584	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.21591371060370965	3.840000761744839E-4	9.642021774136865E-9	0.28428282804267224	3.221583085209985E-4	-76.93085734876658	16.109302696058617	6.628381924920442	10.621298044419962	47.148110701672486	13.249007999511154	1.0	5.0	1.0	10.0	2.0	
787	-3527.642563126685	-3417.174556044409	-110.46800708227622	-3417.174556044409	56.868879277027446	324.3909282167035	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.34045948335634996	2.722344917528811E-4	1.158143718051174E-8	0.41811816645885014	2.64303812043632E-4	-77.87493538929021	7.190974807295382	23.048253895944136	65.06118162312744	80.55379233860734	4.986659694383447	4.0	1.0	7.0	4.0	3.0	
788	-3535.442126555081	-3417.1353945920387	-118.30673196304213	-3417.1353945920387	55.12733441996052	288.2920711343518	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.34587591458738176	3.703158448028314E-4	1.8330793664016696E-8	0.4517432490304995	2.56790387423909E-4	-76.96888549076915	2.8364547140932603	8.997895701042163	10.17791675751121	35.252806212141195	8.081915657773086	3.0	3.0	2.0	9.0	2.0	
789	-3557.8830822379277	-3417.123919951317	-140.7591622866105	-3417.123919951317	61.07704286125008	360.1631043971584	0.1083781257893599	2.2906224922489162	0.6009993819617239	0.1083781257893599	2.2906224922489162	0.6009993819617239	0.6679101994590007	2.9481357641353826E-4	2.737261071292052E-7	1.1880271743436137	3.7659221168522314E-4	-85.53723590716382	13.019213939714641	10.411227639627489	34.08686831952742	56.89947618191721	1.5179833950013601	1.0	4.0	4.0	9.0	1.0	
790	-3557.8830822379277	-3417.123919951317	-140.7591622866105	-3417.123919951317	61.07704286125008	360.1631043971584	0.1083781257893599	2.2906224922489162	0.6009993819617239	0.1083781257893599	2.2906224922489162	0.6009993819617239	0.6679101994590007	2.9481357641353826E-4	2.737261071292052E-7	1.1880271743436137	3.7659221168522314E-4	-85.53723590716382	13.019213939714641	10.411227639627489	34.08686831952742	56.89947618191721	1.5179833950013601	1.0	4.0	4.0	9.0	1.0	
791	-3514.7770262887375	-3417.0743040718953	-97.70272221684206	-3417.0743040718953	62.53538597841195	374.7876075360578	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.22747117129439798	3.008906606558745E-4	5.7778015925629094E-9	0.2559332625773187	2.9648362258486295E-4	-80.93591758706984	6.786808366697289	22.02386001669766	54.09134165933031	115.94000623259998	15.844882774297261	6.0	2.0	6.0	1.0	4.0	
792	-3516.6080516551074	-3417.0517319989417	-99.55631965616557	-3417.0517319989417	63.04606482846164	362.63262012916556	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.2421726764535299	2.477314690498578E-4	4.976014855628345E-9	0.28711808323716115	2.5583389937131203E-4	-80.28237145756046	5.4242811925975465	13.944224046612913	32.57234205088872	119.11374288999072	10.727885500284657	5.0	2.0	6.0	3.0	3.0	
793	-3524.470519875177	-3417.0185172965353	-107.45200257864182	-3417.0185172965353	60.41461174231961	317.0814373341528	0.08058321737721694	2.3624912904551967	0.5569254921675868	0.08058321737721694	2.3624912904551967	0.5569254921675868	0.20623303093984605	3.563256953218537E-4	7.33912803056607E-9	0.2741412437558411	3.0656227017973825E-4	-84.05856824010878	16.69676822534683	16.72634785440079	81.98863806527385	95.78463633640553	28.89549463834826	6.0	1.0	3.0	6.0	3.0	
794	-3531.623154479928	-3417.009765666585	-114.61338881334301	-3417.009765666585	46.049508680085516	274.0888371495971	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.3615992185882756	3.5040867165030273E-4	1.65467724717897E-8	0.4291081210540163	2.7232051333412916E-4	-75.64450078476087	3.0839929529771672	7.227596463920473	20.734603041865885	52.99561517506878	2.078272600712226	2.0	4.0	1.0	10.0	2.0	
795	-3531.623154479928	-3417.009765666585	-114.61338881334301	-3417.009765666585	46.049508680085516	274.0888371495971	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.3615992185882756	3.5040867165030273E-4	1.65467724717897E-8	0.4291081210540163	2.7232051333412916E-4	-75.64450078476087	3.0839929529771672	7.227596463920473	20.734603041865885	52.99561517506878	2.078272600712226	2.0	4.0	1.0	10.0	2.0	
796	-3515.455338096829	-3416.99806692263	-98.45727117419898	-3416.99806692263	33.24562214554739	205.16841111164842	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.27205212990078753	4.542426357547108E-4	2.0011288539838872E-8	0.3569688617221587	3.494009376077731E-4	-70.00296971610068	10.653955723270078	11.439776476712513	31.594183132805092	3.745573678242613	0.5711346908710825	2.0	5.0	8.0	2.0	2.0	
797	-3515.455338096829	-3416.99806692263	-98.45727117419898	-3416.99806692263	33.24562214554739	205.16841111164842	0.0956248079569783	2.377090817039903	0.5272843750031192	0.0956248079569783	2.377090817039903	0.5272843750031192	0.27205212990078753	4.542426357547108E-4	2.0011288539838872E-8	0.3569688617221587	3.494009376077731E-4	-70.00296971610068	10.653955723270078	11.439776476712513	31.594183132805092	3.745573678242613	0.5711346908710825	2.0	5.0	8.0	2.0	2.0	
798	-3543.7314178341735	-3416.9716918521067	-126.75972598206683	-3416.9716918521067	48.68370449848428	305.2532300810078	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.14476178385407942	2.3489856996551977	0.5062525164907232	0.7675334005706621	3.400944948764325E-4	2.1989155307832838E-7	1.259704822373417	3.4180586166702634E-4	-74.9496432759655	10.353021386795923	22.218912981779333	92.67051595236507	5.520729133830401	6.2026495755240285	5.0	3.0	7.0	2.0	2.0	
799	-3550.077829889537	-3416.965431861633	-133.11239802790405	-3416.965431861633	58.89230501356336	335.20079562176466	0.10053509865008126	2.303125784060909	0.5963391172890098	0.10053509865008126	2.303125784060909	0.5963391172890098	0.6286827213325794	2.5254868252253215E-4	1.0997550805523604E-7	0.9626101182775325	2.877047507212645E-4	-79.5212320838674	4.672151008546684	5.4017192436462285	19.630357095801124	64.7618987022883	9.64357659647497	2.0	4.0	3.0	8.0	2.0	
800	-3550.077829889537	-3416.965431861633	-133.11239802790405	-3416.965431861633	58.89230501356336	335.20079562176466	0.10053509865008126	2.303125784060909	0.5963391172890098	0.10053509865008126	2.303125784060909	0.5963391172890098	0.6286827213325794	2.5254868252253215E-4	1.0997550805523604E-7	0.9626101182775325	2.877047507212645E-4	-79.5212320838674	4.672151008546684	5.4017192436462285	19.630357095801124	64.7618987022883	9.64357659647497	2.0	4.0	3.0	8.0	2.0	
801	-3495.8985595111117	-3416.8753252099796	-79.02323430113216	-3416.8753252099796	64.9743381480431	334.11027967348616	0.08058321737721694	2.3624912904551967	0.5569254921675868	0.08058321737721694	2.3624912904551967	0.5569254921675868	0.10596858336025217	2.7991128194862524E-4	1.093603798789435E-9	0.12814715843220964	2.5651101174078744E-4	-86.49594126496156	22.51689767063202	10.754244148330303	24.423395435470574	76.10102311374561	21.394404232459838	7.0	1.0	4.0	6.0	1.0	
802	-3495.8985595111117	-3416.8753252099796	-79.02323430113216	-3416.8753252099796	64.9743381480431	334.11027967348616	0.08058321737721694	2.3624912904551967	0.5569254921675868	0.08058321737721694	2.3624912904551967	0.5569254921675868	0.10596858336025217	2.7991128194862524E-4	1.093603798789435E-9	0.12814715843220964	2.5651101174078744E-4	-86.49594126496156	22.51689767063202	10.754244148330303	24.423395435470574	76.10102311374561	21.394404232459838	7.0	1.0	4.0	6.0	1.0	
803	-3539.3266905744854	-3416.838091011207	-122.48859956327868	-3416.838091011207	57.548516809625255	296.0784497481932	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.08320452297290942	2.3924191738909255	0.5243763031361657	0.34956835222009314	3.4493194265926546E-4	1.668040389027949E-8	0.45133522175930735	2.4290758691975902E-4	-76.99406702322105	4.366939569349417	5.730266068233758	10.211390293763877	66.77566286437512	4.394515849527831	3.0	2.0	3.0	9.0	2.0	
804	-3533.2735926249866	-3416.824445945257	-116.44914667972937	-3416.824445945257	55.62658535125069	328.5437980392673	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.10614111887278925	2.4176772971864513	0.47618158394075955	0.3308941382115845	3.213723784001718E-4	1.7794032901469267E-8	0.4301291761004372	3.131837728036153E-4	-82.58570363331934	13.008839615398514	24.083339510962084	62.918166222450566	126.3325639197475	25.652512123729352	2.0	5.0	7.0	1.0	4.0	
805	-3557.4040266998813	-3416.818577464402	-140.5854492354793	-3416.818577464402	52.04484601566452	334.9812634561274	0.1973178048359282	2.366510765054922	0.43617143010915005	0.1973178048359282	2.366510765054922	0.43617143010915005	0.724963873708927	3.0243537453041E-4	4.833384473433696E-8	0.8029414772208098	2.4409987982828367E-4	-84.86425798489276	6.606516830987905	14.731483740000483	41.47661622483616	71.35488977584421	4.425807314774153	1.0	4.0	3.0	7.0	4.0	
806	-3536.054924857202	-3416.7993676134174	-119.25555724378435	-3416.7993676134174	40.824893680162816	251.28262241478285	0.14476178385407942	2.3365502184108276	0.5186879977350932	0.14476178385407942	2.3365502184108276	0.5186879977350932	0.5981525778525895	4.2764732288957464E-4	7.69503895860517E-8	0.5734213126568244	4.1771800647231186E-4	-67.52944775788883	6.187036195205731	10.990228683486665	59.89188638300958	72.9955455440219	0.24188686723473982	7.0	1.0	1.0	8.0	2.0	
807	-3531.033364451368	-3416.786875190056	-114.24648926131212	-3416.786875190056	48.061678646272156	289.94993022374075	0.08058321737721694	2.364357691647685	0.5550590909750983	0.08058321737721694	2.364357691647685	0.5550590909750983	0.24785345139043202	3.5854598726679944E-4	9.941551408429123E-9	0.32890452898515343	3.04998406995645E-4	-86.30777589417663	17.458245283982464	82.62127475272347	47.868565591302286	110.38500746288864	63.12631292868612	8.0	1.0	1.0	5.0	4.0	
808	-3531.033364451368	-3416.786875190056	-114.24648926131212	-3416.786875190056	48.061678646272156	289.94993022374075	0.08058321737721694	2.364357691647685	0.5550590909750983	0.08058321737721694	2.364357691647685	0.5550590909750983	0.24785345139043202	3.5854598726679944E-4	9.941551408429123E-9	0.32890452898515343	3.04998406995645E-4	-86.30777589417663	17.458245283982464	82.62127475272347	47.868565591302286	110.38500746288864	63.12631292868612	8.0	1.0	1.0	5.0	4.0	
809	-3504.191740478702	-3416.775891638674	-87.41584884002786	-3416.775891638674	77.25849297034014	367.95673191639963	0.11848949025162414	2.213110156543883	0.6684003532044932	0.11848949025162414	2.213110156543883	0.6684003532044932	0.14382579025912387	2.5923196990431096E-4	1.812975443084991E-9	0.15734628162031739	2.702156339149125E-4	-80.44927763061547	5.7342918498786055	16.679367552613616	125.87477674684409	88.97809555753194	131.83728159912602	7.0	1.0	1.0	7.0	3.0	
810	-3540.36048046072	-3416.7514014891008	-123.60907897161896	-3416.7514014891008	45.7932801095852	271.5289166977822	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.3490700617413142	3.446414630799265E-4	2.13631071042223E-8	0.45799097435639985	2.8212334231662693E-4	-75.05689858342488	11.266504762389836	58.330122686137926	44.894940216458025	66.8650195428273	7.144668064246021	8.0	1.0	1.0	5.0	4.0	
811	-3546.2881983658617	-3416.725092708943	-129.56310565691857	-3416.725092708943	47.58404082388712	288.9905030161282	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.11567207989003239	2.3924191738909255	0.49190874621904274	0.3465546919643301	3.614906008980694E-4	1.8441192112030097E-8	0.4206250201109103	2.759055468556356E-4	-83.46140511799538	23.78946008917467	27.289294159275105	30.21442124542686	46.38363170135237	4.2271748478500895	1.0	5.0	1.0	8.0	4.0	
